Date,SP500_Daily_Return,SP500_Daily_Return_Pct,SP500_Cumulative_Return,SP500_Rolling_Vol_5d,SP500_Rolling_Vol_20d,SP500_Return_5d,SP500_Return_20d,SP500_MA_5d,SP500_MA_20d
2015-05-14,0.0004726760634245523,0.04726760634245559,0.6434570686945925,0.1430727489226452,0.15273580445741103,0.002257240386235111,0.008770740927389583,3484.6325914149443,3482.4064386245495
2015-05-15,0.0007684691905143,0.076846919051432,0.0007684691905143,0.07001396771771148,0.10991433203243528,0.006090224200454099,0.0065525230012778,2100.5735999999997,2088.1050000000005
2015-05-18,0.003047961822747,0.3047961822747025,0.0038187732780159,0.057226337567257576,0.0924811411537194,0.0005693106569472792,0.0243371944355801,2106.8284,2095.5123999999996
2015-05-19,-0.0006434341536727,-0.0643434153672739,0.003172881995191,0.12207689070620453,0.12655242729680705,0.00593883725132194,0.012371106213272021,2118.3475999999996,2108.5779
2015-05-20,-0.0009305254649102,-0.0930525464910236,0.0022394040827871,0.04478607041322408,0.12613803380884886,0.0040907128801524195,0.005734233926087439,2125.3419999999996,2107.3015000000005
2015-05-21,0.0023378883740623,0.2337888374062346,0.0045825279336193,0.0279840652447874,0.12613803380884886,0.0045825279336195,0.005734233926087439,2127.286,2107.3015
2015-05-22,-0.0022338817919862,-0.2233881791986247,0.0023384093159208,0.035961878305402,0.11223446764492655,0.0015687346011974,-0.0004707649319039411,2127.952,2122.325
2015-05-25,0.0,0.0,0.0023384093159208,0.0266858016281562,0.12613803380884886,-0.0014747322938192,0.005734233926087439,2127.324,2107.3015
2015-05-26,-0.0102819299549401,-1.028192995494015,-0.0079675639998115,0.0762804312656839,0.12611454039357367,-0.0111052104726412,0.0036179122443782,2122.5980000000004,2106.6836000000003
2015-05-27,0.0091626271266991,0.916262712669913,0.0011220593088492,0.1122277196458414,0.13808511344996469,-0.0011148481783757,0.00985150021061196,2122.1240000000003,2097.3486000000003
2015-05-28,-0.0012667884792887,-0.1266788479288738,-0.0001461505822449,0.1099812352874554,0.11244011313742293,-0.0047071080616852,-0.003444150465854161,2120.1179999999995,2107.5743
2015-05-29,-0.0063184002187864,-0.6318400218786491,-0.0064636273631606,0.1166655155361962,0.09519753447597382,-0.0087815019331534,-0.00698237647532068,2116.3839999999996,2108.1030999999994
2015-06-01,0.0020594194714789,0.2059419471478918,-0.0044175192117298,0.119483637582971,0.09912593821578766,-0.0067401672577442,0.0061191822631869,2113.518,2096.636
2015-06-02,-0.0010086516742198,-0.1008651674219818,-0.0054217151478008,0.0902747976709319,0.09981809334285563,0.0025662959794696,-0.00022687137039207987,2114.5979999999995,2101.2627
2015-06-03,0.0021188850967008,0.2118885096700884,-0.0033143180425252,0.0546321850721811,0.12037334905853483,-0.0044314050520842,0.008138892866685959,2112.716,2092.067
2015-06-04,-0.0086231770944197,-0.8623177094419732,-0.011908915185517,0.0778959627916823,0.09891802821646914,-0.0117644839894566,-0.0020589830210197796,2107.726,2102.5937000000004
2015-06-05,-0.001436178334224,-0.1436178334224047,-0.0133279901937675,0.0695026364763941,0.13004458431921187,-0.0069090201623809,0.018382295269651818,2104.8140000000003,2078.148
2015-06-08,-0.0064744866998274,-0.647448669982742,-0.0197161849983499,0.0693183069389746,0.12514557277785143,-0.0153665478067744,0.014963233104491065,2098.3239999999996,2074.7917
2015-06-09,0.0004184140664076,0.0418414066407635,-0.0193060204610815,0.0726702611931065,0.12314547782249499,-0.0139599924156237,0.013213839308490561,2092.434,2075.7388999999994
2015-06-10,0.0120424007884045,1.2042400788404573,-0.0074961105086984,0.1280378569630504,0.08755515946868052,-0.0041956983448988,-0.01341107679245786,2090.66,2112.7105
